YIL045W	PIG2	Protein Interacting with Gsy2p	putative protein phosphatase regulator PIG2	Verified	viable
YIL046W	MET30	METhionine requiring	ubiquitin-binding SDF ubiquitin ligase complex subunit MET30|ZRG11	Verified	inviable
YIL047C	SYG1	Suppressor of Yeast Gpa1	""	Verified	viable
YIL048W	NEO1	NEOmycin-resistance	putative aminophospholipid-translocating P4-type ATPase NEO1	Verified	inviable
YIL049W	DFG10	Defective for Filamentous Growth	putative polyprenol reductase	Verified	viable
YIL050W	PCL7	Pho85 CycLin	""	Verified	viable
YIL051C	MMF1	Mitochondrial Matrix Factor	IBM1|isoleucine biosynthesis protein MMF1	Verified	inviable
YIL052C	RPL34B	Ribosomal Protein of the Large subunit	eL34|L34B|L34e|ribosomal 60S subunit protein L34B	Verified	viable
YIL053W	GPP1	Glycerol-3-Phosphate Phosphatase	glycerol-1-phosphatase RHR2|RHR2	Verified	viable
YIL054W	""	""	""	Uncharacterized	viable
YIL055C	""	""	""	Uncharacterized	viable
YIL057C	RGI2	Respiratory growth induced	""	Verified	viable
YIL060W	""	""	""	Verified	viable
YIL061C	SNP1	""	U1-70K|U1 snRNP complex subunit SNP1	Verified	inviable
YIL062C	ARC15	ARp2/3 Complex subunit	""	Verified	inviable
YIL063C	YRB2	Yeast Ran Binder	""	Verified	inviable
YIL064W	EFM4	Elongation Factor Methyltransferase	SEE1	Verified	viable
YIL066C	RNR3	RiboNucleotide Reductase	DIN1|ribonucleotide-diphosphate reductase subunit RNR3|RIR3	Verified	viable
YIL067C	""	""	""	Uncharacterized	viable
YIL068C	SEC6	SECretory	SNARE-binding exocyst subunit SEC6	Verified	inviable
YIL069C	RPS24B	Ribosomal Protein of the Small subunit	eS24|ribosomal 40S subunit protein S24B|RPS24EB|S24B|S24e	Verified	viable
YIL070C	MAM33	Mitochondrial Acidic Matrix protein	""	Verified	viable
YIL071C	PCI8	Proteasome-COP9 signalosome (CSN)-eIF3	CSN11|YIH1|YIL071W	Verified	viable
YIL072W	HOP1	HOmolog Pairing	""	Verified	viable
YIL073C	SPO22	SPOrulation	ZIP4	Verified	viable
YIL074C	SER33	SERine requiring	phosphoglycerate dehydrogenase SER33	Verified	viable
YIL075C	RPN2	Regulatory Particle Non-ATPase	proteasome regulatory particle base subunit RPN2|SEN3	Verified	inviable
YIL076W	SEC28	SECretory	ANU2|coatomer subunit epsilon	Verified	viable
YIL077C	RCI37	Respiratory Chain Interacting protein of ~37 kDa	MRX17	Uncharacterized	viable
YIL078W	THS1	THreonyl tRNA Synthetase	threonine--tRNA ligase THS1	Verified	inviable
YIL079C	AIR1	Arginine methyltransferase-Interacting RING finger protein	TRAMP complex RNA-binding subunit	Verified	viable
YIL083C	CAB2	Coenzyme A Biosynthesis	phosphopantothenate--cysteine ligase CAB2	Verified	inviable
YIL084C	SDS3	Suppressor of Defective Silencing	""	Verified	viable
YIL086C	""	""	""	Uncharacterized	viable
YIL087C	AIM19	Altered Inheritance rate of Mitochondria	LRC2	Verified	viable
YIL088C	AVT7	Amino acid Vacuolar Transport	""	Verified	viable
YIL089W	""	""	""	Verified	viable
YIL090W	ICE2	Inheritance of Cortical ER	""	Verified	viable
YIL091C	UTP25	U Three Protein	rRNA-binding ribosome biosynthesis protein UTP25	Verified	inviable
YIL092W	""	""	""	Uncharacterized	viable
YIL093C	RSM25	Ribosomal Small subunit of Mitochondria	mitochondrial 37S ribosomal protein RSM25|mS23	Verified	viable
YIL095W	PRK1	p53 Regulatory Kinase	PAK1|serine/threonine protein kinase PRK1	Verified	viable
YIL096C	BMT5	Base Methyltransferase of Twenty five S rRNA 5	25S rRNA (uracil2634-N3)-methyltransferase	Verified	viable
YIL097W	FYV10	Function required for Yeast Viability	GID9|glucose-induced degradation complex subunit FYV10	Verified	viable
YIL098C	FMC1	Formation of Mitochondrial Complexes	""	Verified	viable
YIL099W	SGA1	Sporulation-specific GlycoAmylase	glucan 1,4-alpha-glucosidase	Verified	viable
YIL101C	XBP1	XhoI site-Binding Protein	""	Verified	viable
YIL103W	DPH1	DiPHthamide biosynthesis	2-(3-amino-3-carboxypropyl)histidine synthase|KIF48	Verified	viable
YIL104C	SHQ1	Small nucleolar RNAs of the box H/ACA family Quantitative accumulation	Hsp90 cochaperone SHQ1	Verified	inviable
YIL105C	SLM1	Synthetic Lethal with Mss4	LIT2|phosphatidylinositol 4,5-bisphosphate-binding protein	Verified	viable
YIL106W	MOB1	Mps One Binder	""	Verified	inviable
YIL107C	PFK26	6-PhosphoFructo-2-Kinase	6-phosphofructo-2-kinase|PFK2|PFK-2	Verified	viable
YIL108W	""	""	putative metalloendopeptidase	Verified	viable
YIL109C	SEC24	SECretory	ANU1|COPII subunit SEC24	Verified	inviable
YIL110W	HPM1	Histidine Protein Methyltransferase	MNI1|protein-histidine N-methyltransferase	Verified	viable
YIL112W	HOS4	Hda One Similar	""	Verified	viable
YIL113W	SDP1	Stress-inducible Dual specificity Phosphatase	mitogen-activated protein kinase tyrosine protein phosphatase SDP1	Verified	viable
YIL114C	POR2	PORin	putative porin POR2|YVDAC2	Verified	viable
YIL115C	NUP159	NUclear Pore	FG-nucleoporin NUP159|NUP158|RAT7	Verified	inviable
YIL116W	HIS5	HIStidine requiring	histidinol-phosphate transaminase	Verified	viable
YIL117C	PRM5	Pheromone-Regulated Membrane protein	pheromone-regulated protein PRM5	Verified	viable
YIL118W	RHO3	Ras HOmolog	Rho family GTPase RHO3	Verified	inviable
YIL118W	RHO3	Ras HOmolog	Rho family GTPase RHO3	Verified	inviable
YIL119C	RPI1	Ras-cAMP Pathway Inhibitor	""	Verified	viable
YIL120W	QDR1	QuiniDine Resistance	multidrug transporter	Verified	viable
YIL121W	QDR2	QuiniDine Resistance	cation transporter	Verified	viable
YIL123W	SIM1	Start Independent of Mitosis	putative glucosidase SIM1	Verified	viable
YIL124W	AYR1	1-AcyldihYdroxyacetone-phosphate Reductase	acylglycerone-phosphate reductase|GBG1	Verified	viable
YIL125W	KGD1	alpha-KetoGlutarate Dehydrogenase	alpha-ketoglutarate dehydrogenase KGD1|OGD1	Verified	viable
YIL126W	STH1	SNF Two Homolog	NPS1|RSC chromatin remodeling complex ATPase subunit STH1	Verified	inviable
YIL128W	MET18	METhionine requiring	MMS19	Verified	viable
YIL129C	TAO3	Transcriptional Activator of OCH1	PAG1	Verified	inviable
YIL130W	ASG1	Activator of Stress Genes	""	Verified	viable
YIL132C	CSM2	Chromosome Segregation in Meiosis	""	Verified	viable
YIL133C	RPL16A	Ribosomal Protein of the Large subunit	L13|L16A|L21A|ribosomal 60S subunit protein L16A|rp22|RPL13|uL13|YL15	Verified	viable
YIL134W	FLX1	FLavin eXchange	flavin adenine dinucleotide transporter FLX1	Verified	viable
YIL135C	VHS2	Viable in a Hal3 Sit4 background	""	Verified	viable
YIL137C	TMA108	Translation Machinery Associated	RBF108|TAE3	Verified	viable
YIL137C	TMA108	Translation Machinery Associated	RBF108|TAE3	Verified	viable
YIL138C	TPM2	TroPoMyosin	tropomyosin TPM2	Verified	viable
YIL139C	REV7	REVersionless	""	Verified	viable
YIL140W	AXL2	AXiaL 2 bud site selection	BUD10|SRO4	Verified	viable
YIL142W	CCT2	Chaperonin Containing TCP-1	BIN3|chaperonin-containing T-complex subunit CCT2|TCP2	Verified	inviable
YIL143C	SSL2	Suppressor of Stem-Loop mutation	LOM3|RAD25|TFIIH/NER complex ATPase/helicase subunit SSL2	Verified	inviable
YIL144W	NDC80	Nuclear Division Cycle	HEC1|kinetochore-associated Ndc80 complex subunit NDC80|TID3	Verified	inviable
YIL145C	PAN6	PANtothenate biosynthesis	pantoate--beta-alanine ligase PAN6	Verified	viable
YIL146C	ATG32	AuTophaGy related	ECM37|mitophagy protein ATG32	Verified	viable
YIL147C	SLN1	Synthetic Lethal of N-end rule	histidine kinase|YPD2	Verified	inviable
YIL148W	RPL40A	Ribosomal Protein of the Large subunit	CEP52A|eL40|L40A|L40e|UB11|UBI1|ubiquitin-ribosomal 60S subunit protein L40A fusion protein	Verified	viable
YIL149C	MLP2	Myosin-Like Protein	""	Verified	viable
YIL150C	MCM10	MiniChromosome Maintenance	DNA43	Verified	inviable
YIL152W	""	""	""	Uncharacterized	viable
YIL153W	RRD1	Resistant to Rapamycin Deletion	peptidylprolyl isomerase RRD1|YPA1	Verified	viable
YIL154C	IMP2'	Independent of Mitochondrial Particle	IMP2	Verified	viable
YIL155C	GUT2	Glycerol UTilization	glycerol-3-phosphate dehydrogenase	Verified	viable
YIL156W	UBP7	UBiquitin-specific Protease	ubiquitin-specific protease UBP7	Verified	viable
YIL157C	COA1	Cytochrome Oxidase Assembly	FMP35	Verified	viable
YIL159W	BNR1	BNi1 Related	formin BNR1	Verified	viable
YIL160C	POT1	Peroxisomal Oxoacyl Thiolase	acetyl-CoA C-acyltransferase|FOX3|POX3	Verified	viable
YIL161W	""	""	""	Uncharacterized	viable
YIL162W	SUC2	SUCrose	beta-fructofuranosidase SUC2	Verified	viable
YIL163C	""	""	""	Uncharacterized	viable
YIL164C	NIT1	NITrilase superfamily	""	Verified	viable
YIL165C	""	""	""	Uncharacterized	viable
YIL166C	SOA1	SulfOnAte transport	""	Verified	viable
YIL173W	VTH1	Vps Ten Homolog	signal sequence-binding protein	Verified	viable
YIR001C	SGN1	Slower Growth on Non-fermentable carbon sources	RBP1|RBP29	Verified	viable
YIR002C	MPH1	Mutator PHenotype	3'-5' DNA helicase	Verified	viable
YIR003W	AIM21	Altered Inheritance rate of Mitochondria	""	Verified	viable
YIR005W	IST3	Increased Sodium Tolerance	SNU17|U2 snRNP complex subunit IST3	Verified	viable
YIR006C	PAN1	Poly(A)-binding protein-dependent poly(A) riboNuclease	DIM2|MDP3|MIP3	Verified	inviable
YIR007W	EGH1	Cryptococcus neoformans EGCrP2 Homolog	hydrolase	Verified	viable
YIR008C	PRI1	DNA PRImase	DNA primase subunit PRI1	Verified	inviable
YIR009W	MSL1	MUD Synthetic Lethal	U2 snRNP complex subunit MSL1|YIB9|YIB9w	Verified	viable
YIR010W	DSN1	Dosage Suppressor of NNF1	MIND complex subunit DSN1	Verified	inviable
YIR011C	STS1	Sec Twenty-three Suppressor 1	DBF8|SSM5	Verified	inviable
YIR012W	SQT1	Suppressor of QSR1 Truncations	""	Verified	inviable
YIR013C	GAT4	""	""	Verified	viable
YIR014W	VLD1	Vacuole Localized Dsc protein	""	Verified	viable
YIR015W	RPR2	RNase P Ribonucleoprotein	ribonuclease P protein subunit RPR2	Verified	inviable
YIR016W	""	""	""	Uncharacterized	viable
YIR017C	MET28	METhionine	""	Verified	viable
YIR018W	YAP5	Yeast AP-1	""	Verified	viable
YIR019C	FLO11	FLOcculation	MUC1|STA4	Verified	viable
YIR020C	""	""	""	Uncharacterized	viable
YIR021W	MRS1	Mitochondrial RNA Splicing	PET157	Verified	viable
YIR022W	SEC11	SECretory	signal peptidase complex catalytic subunit SEC11	Verified	inviable
YIR023W	DAL81	Degradation of Allantoin	DURL|UGA35	Verified	viable
YIR024C	INA22	INner membrane Assembly 22 kDa	GIF1	Verified	viable
YIR025W	MND2	Meiotic Nuclear Divisions	""	Verified	viable
YIR026C	YVH1	Yeast vaccinia virus VH1 Homolog	tyrosine protein phosphatase YVH1	Verified	viable
YIR027C	DAL1	Degradation of Allantoin	allantoinase	Verified	viable
YIR028W	DAL4	Degradation of Allantoin	allantoin permease	Verified	viable
YIR029W	DAL2	Degradation of Allantoin	ALC1|allantoicase	Verified	viable
YIR030C	DCG1	Dal80p-Controlled Gene	""	Verified	viable
YIR031C	DAL7	Degradation of Allantoin	malate synthase DAL7|MLS2|MSL2	Verified	viable
YIR032C	DAL3	Degradation of Allantoin	ureidoglycolate hydrolase	Verified	viable
YIR033W	MGA2	Multicopy suppressor of GAm1 (snf2)	""	Verified	viable
YIR034C	LYS1	LYSine requiring	saccharopine dehydrogenase (NAD+, L-lysine-forming)	Verified	viable
YIR035C	NRE1	Novel REductase	sepiapterin reductase family protein	Uncharacterized	viable
YIR036C	IRC24	Increased Recombination Centers	sepiapterin reductase family protein IRC24	Verified	viable
YIR037W	HYR1	HYdroperoxide Resistance	GPX3|ORP1|peroxiredoxin HYR1	Verified	viable
YIR038C	GTT1	GlutaThione Transferase	bifunctional glutathione transferase/peroxidase	Verified	viable
YIR039C	YPS6	YaPSin	aspartyl protease	Verified	viable
YIR042C	""	""	""	Uncharacterized	viable
YKL001C	MET14	METhionine requiring	adenylyl-sulfate kinase	Verified	viable
YKL002W	DID4	Doa4-Independent Degradation	CHM2|ESCRT-III subunit protein DID4|GRD7|REN1|VPL2|VPS14|VPS2|VPT14	Verified	viable
YKL003C	MRP17	Mitochondrial Ribosomal Protein	bS6m|mitochondrial 37S ribosomal protein YmS16	Verified	viable
YKL004W	AUR1	AUreobasidin A Resistance	inositol phosphorylceramide synthase	Verified	inviable
YKL005C	BYE1	BYpass of ESS1	""	Verified	viable
YKL006W	RPL14A	Ribosomal Protein of the Large subunit	eL14|L14A|L14e|ribosomal 60S subunit protein L14A	Verified	viable
YKL007W	CAP1	CAPping	""	Verified	viable
YKL008C	LAC1	Longevity-Assurance gene Cognate (LAG1 Cognate)	DGT1|sphingosine N-acyltransferase LAC1	Verified	viable
YKL009W	MRT4	mRNA Turnover 4	""	Verified	viable
YKL010C	UFD4	Ubiquitin Fusion Degradation protein	putative ubiquitin-protein ligase UFD4	Verified	viable
YKL011C	CCE1	Cruciform Cutting Endonuclease	cruciform cutting endonuclease|MGT1	Verified	viable
YKL012W	PRP40	Pre-mRNA Processing	""	Verified	inviable
YKL013C	ARC19	ARp2/3 Complex subunit	""	Verified	inviable
YKL014C	URB1	Unhealthy Ribosome Biogenesis	NPA1	Verified	inviable
YKL015W	PUT3	Proline UTilization	""	Verified	viable
YKL016C	ATP7	ATP synthase	F1F0 ATP synthase subunit d	Verified	viable
YKL017C	HCS1	dna HeliCaSe	ATP-dependent 5'-3' DNA helicase HCS1|DIP1	Verified	viable
YKL018W	SWD2	Set1c, WD40 repeat protein	CPS35|SAF37|WD-repeat containing protein SWD2	Verified	inviable
YKL019W	RAM2	RAS protein and A-factor Maturation	bifunctional protein farnesyltransferase/protein geranylgeranyltransferase	Verified	inviable
YKL020C	SPT23	SuPpressor of Ty	""	Verified	viable
YKL021C	MAK11	MAintenance of Killer	""	Verified	inviable
YKL022C	CDC16	Cell Division Cycle	anaphase promoting complex subunit CDC16	Verified	inviable
YKL023W	SKA1	SKi Associated factor	""	Verified	viable
YKL024C	URA6	URAcil requiring	bifunctional uridylate/adenylate kinase|SOC8	Verified	inviable
YKL025C	PAN3	Poly(A) Nuclease	ECM35	Verified	viable
YKL026C	GPX1	Glutathione PeroXidase	glutathione peroxidase GPX1	Verified	viable
YKL027W	TCD2	tRNA ThreonylCarbamoyladenosine Dehydratase	tRNA threonylcarbamoyladenosine dehydratase	Verified	viable
YKL028W	TFA1	Transcription Factor a, subunit 1	transcription factor TFIIE subunit TFA1	Verified	inviable
YKL029C	MAE1	MAlic Enzyme	malate dehydrogenase (oxaloacetate-decarboxylating)	Verified	viable
YKL032C	IXR1	Intrastrand cross (X)-link Recognition	DNA-binding transcription repressor IXR1|ORD1	Verified	viable
YKL032C	IXR1	Intrastrand cross (X)-link Recognition	DNA-binding transcription repressor IXR1|ORD1	Verified	viable
YKL033W	TTI1	Two Tel2-Interacting protein	FMP47	Verified	inviable
YKL034W	TUL1	Transmembrane Ubiquitin Ligase	ubiquitin-protein ligase TUL1	Verified	viable
YKL035W	UGP1	UDP-glucose pyrophosphorylase	UTP glucose-1-phosphate uridylyltransferase	Verified	inviable
YKL037W	AIM26	Altered Inheritance rate of Mitochondria	""	Verified	viable
YKL038W	RGT1	Restores Glucose Transport	""	Verified	viable
YKL039W	PTM1	""	""	Verified	viable
YKL040C	NFU1	NifU-like protein	NUB1	Verified	viable
YKL041W	VPS24	Vacuolar Protein Sorting	DID3|ESCRT-III subunit protein VPS24|VPL26	Verified	viable
YKL042W	SPC42	Spindle Pole Component	""	Verified	inviable
YKL043W	PHD1	PseudoHyphal Determinant	""	Verified	viable
YKL044W	MMO1	Mini Mitochondria ORF	""	Verified	viable
YKL045W	PRI2	DNA PRImase	DNA primase subunit PRI2	Verified	inviable
YKL046C	DCW1	Defective Cell Wall	putative mannan endo-1,6-alpha-mannosidase	Verified	viable
YKL047W	ANR2	Avl Nine Related family 2	""	Verified	viable
YKL048C	ELM1	ELongated Morphology	LDB9|serine/threonine protein kinase ELM1	Verified	viable
YKL049C	CSE4	Chromosome SEgregation	centromeric DNA-binding histone H3-like protein CSE4|CSL2	Verified	inviable
YKL050C	""	""	""	Verified	viable
YKL051W	SFK1	Suppressor of Four Kinase	""	Verified	viable
YKL052C	ASK1	Associated with Spindles and Kinetochores	""	Verified	inviable
YKL054C	DEF1	RNAPII DEgradation Factor	DNA damage-responsive RNA polymerase-degradation factor DEF1|VID31	Verified	viable
YKL055C	OAR1	3-Oxoacyl-[Acyl-carrier-protein] Reductase	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH)	Verified	viable
YKL056C	TMA19	Translation Machinery Associated	MMI1|RBF18	Verified	viable
YKL057C	NUP120	NUclear Pore	RAT2	Verified	viable
YKL058W	TOA2	""	transcription initiation factor IIA subunit gamma	Verified	inviable
YKL059C	MPE1	Mutant PCF11 Extragenic suppressor	cleavage polyadenylation factor subunit MPE1	Verified	inviable
YKL060C	FBA1	Fructose-1,6-Bisphosphate Aldolase	fructose-bisphosphate aldolase FBA1|LOT1	Verified	inviable
YKL061W	BLI1	BLoc-1 Interactor	""	Verified	viable
YKL062W	MSN4	Multicopy suppressor of SNF1 mutation	stress-responsive transcriptional activator MSN4	Verified	viable
YKL063C	""	""	""	Uncharacterized	viable
YKL064W	MNR2	MaNganese Resistance	putative Mg(2+) transporter MNR2	Verified	viable
YKL065C	YET1	Yeast Endoplasmic reticulum Transmembrane protein	""	Verified	viable
YKL067W	YNK1	Yeast Nucleoside diphosphate Kinase	NDK1|nucleoside diphosphate kinase	Verified	viable
YKL068W	NUP100	NUclear Pore	FG-nucleoporin NUP100|NSP100|[NUP100+]	Verified	viable
YKL069W	""	""	fRMsr|L-methionine (R)-S-oxide reductase|YKG9	Verified	viable
YKL070W	""	""	""	Uncharacterized	viable
YKL071W	""	""	""	Verified	viable
YKL072W	STB6	Sin Three Binding protein	""	Verified	viable
YKL073W	LHS1	Lumenal Hsp Seventy	CER1|Hsp70 family chaperone LHS1|SSI1	Verified	viable
YKL074C	MUD2	Mutant U1 Die	""	Verified	viable
YKL075C	""	""	""	Uncharacterized	viable
YKL077W	PSG1	Pma1 Stabilization in the Golgi	""	Verified	viable
YKL078W	DHR2	DEAH-box RNA helicase	RNA helicase	Verified	inviable
YKL079W	SMY1	Suppressor of MYo2-66	""	Verified	viable
YKL080W	VMA5	Vacuolar Membrane Atpase	CSL5|H(+)-transporting V1 sector ATPase subunit C|VAT3	Verified	viable
YKL081W	TEF4	Translation Elongation Factor	EFC1|translation elongation factor EF1B gamma	Verified	viable
YKL082C	RRP14	Ribosomal RNA Processing	ribosome biosynthesis protein RRP14	Verified	inviable
YKL084W	HOT13	Helper Of Tim	""	Verified	viable
YKL085W	MDH1	Malate DeHydrogenase	malate dehydrogenase MDH1	Verified	viable
YKL086W	SRX1	SulfiRedoXin	sulfiredoxin	Verified	viable
YKL087C	CYT2	CYTochrome-c1-heme-lyase	CC1HL|cytochrome c1 heme lyase CYT2	Verified	viable
YKL088W	CAB3	Coenzyme A Biosynthesis	phosphopantothenoylcysteine decarboxylase complex subunit CAB3	Verified	inviable
YKL089W	MIF2	MItotic Fidelity of chromosome transmission	""	Verified	inviable
YKL090W	CUE2	Coupling of Ubiquitin conjugation to ER degradation	""	Verified	viable
YKL091C	""	""	phosphatidylinositol/phosphatidylcholine-binding protein|SFH1	Verified	viable
YKL092C	BUD2	BUD site selection	CLA2|ERC25|GTPase-activating protein BUD2	Verified	viable
YKL093W	MBR1	Mitochondrial Biogenesis Regulation	""	Verified	viable
YKL094W	YJU3	""	acylglycerol lipase	Verified	viable
YKL095W	YJU2	""	CWC16|mRNA splicing protein YJU2	Verified	inviable
YKL096W	CWP1	Cell Wall Protein	YJU1	Verified	viable
YKL097C	""	""	""	Uncharacterized	viable
YKL098W	MTC2	Maintenance of Telomere Capping	""	Verified	viable
YKL099C	UTP11	U Three Protein	rRNA-processing protein UTP11	Verified	inviable
YKL100C	YPF1	Yeast Presenilin-like Family 1	aspartic endopeptidase	Verified	viable
YKL101W	HSL1	Histone Synthetic Lethal	ELM2|NIK1|protein kinase HSL1	Verified	viable
YKL102C	""	""	""	Uncharacterized	viable
YKL103C	APE1	AminoPeptidase	API|LAP4|metalloaminopeptidase APE1|YSC1	Verified	viable
YKL104C	GFA1	Glutamine:Fructose-6-phosphate Amidotransferase	glutamine--fructose-6-phosphate transaminase (isomerizing) GFA1	Verified	inviable
YKL105C	SEG2	Stability of Eisosomes Guaranteed	""	Verified	viable
YKL106W	AAT1	Aspartate AminoTransferase	aspartate transaminase AAT1	Verified	viable
YKL107W	""	""	putative short-chain dehydrogenase/reductase	Verified	viable
YKL108W	SLD2	Synthetically Lethal with Dpb11-1	DRC1	Verified	inviable
YKL109W	HAP4	Heme Activator Protein	transcription factor HAP4	Verified	viable
YKL110C	KTI12	Kluveromyces lactis Toxin Insensitive	TOT4	Verified	viable
YKL112W	ABF1	ARS-Binding Factor 1	BAF1|DNA-binding protein ABF1|EBF2|GFI|OBF1|REB2|SBF1|SBF-B	Verified	inviable
YKL113C	RAD27	RADiation sensitive	ERC11|FEN1|multifunctional nuclease RAD27|RTH1	Verified	viable
YKL114C	APN1	APurinic/apyrimidinic eNdonuclease	DNA-(apurinic or apyrimidinic site) lyase APN1	Verified	viable
YKL116C	PRR1	Pheromone Response Regulator	serine/threonine protein kinase PRR1	Verified	viable
YKL117W	SBA1	increased Sensitivity to Benzoquinone Ansamycins	CST18|Hsp90 cochaperone SBA1	Verified	viable
YKL119C	VPH2	Vacuolar pH	CLS10|VMA12	Verified	viable
YKL120W	OAC1	OxaloAcetate Carrier	""	Verified	viable
YKL121W	DGR2	2-Deoxy-Glucose Resistant 2	""	Uncharacterized	viable
YKL122C	SRP21	Signal Recognition Particle	signal recognition particle subunit SRP21	Verified	inviable
YKL122C	SRP21	Signal Recognition Particle	signal recognition particle subunit SRP21	Verified	inviable
YKL124W	SSH4	Suppressor of SHr3 deletion	MLF4	Verified	viable
YKL125W	RRN3	Regulation of RNA polymerase I	rDNA-binding RNA polymerase I transcriptional factor	Verified	inviable
YKL126W	YPK1	Yeast Protein Kinase	serine/threonine protein kinase YPK1|SLI2	Verified	viable
YKL127W	PGM1	PhosphoGlucoMutase	phosphoglucomutase PGM1	Verified	viable
YKL128C	PMU1	PhosphoMUtase	putative phosphomutase	Verified	viable
YKL129C	MYO3	MYOsin	myosin 3	Verified	viable
YKL130C	SHE2	Swi5p-dependent HO Expression	""	Verified	viable
YKL132C	RMA1	Reduced Mating A	putative tetrahydrofolate synthase	Verified	viable
YKL133C	RCI50	Respiratory Chain Interacting protein of ~50 kDa	""	Uncharacterized	viable
YKL134C	OCT1	OCTapeptidyl aminopeptidase	metalloendopeptidase	Verified	viable
YKL135C	APL2	clathrin Adaptor Protein complex Large chain	""	Verified	viable
YKL137W	CMC1	Cx9C Mitochondrial protein necessary for full assembly of Cytochrome c oxidase	""	Verified	viable
YKL138C	MRPL31	Mitochondrial Ribosomal Protein, Large subunit	mitochondrial 54S ribosomal protein YmL31|mL60|YmL31	Verified	viable
YKL139W	CTK1	Carboxy-Terminal domain Kinase	cyclin-dependent serine/threonine protein kinase CTK1	Verified	viable
YKL139W	CTK1	Carboxy-Terminal domain Kinase	cyclin-dependent serine/threonine protein kinase CTK1	Verified	viable
YKL140W	TGL1	TriGlyceride Lipase	sterol esterase|YKL5	Verified	viable
YKL141W	SDH3	Succinate DeHydrogenase	CYB3|succinate dehydrogenase cytochrome b subunit SDH3|YKL4	Verified	inviable
YKL142W	MRP8	Mitochondrial Ribosomal Protein	YKL3	Verified	viable
YKL143W	LTV1	Low Temperature Viability	YKL2	Verified	viable
YKL144C	RPC25	RNA Polymerase C	C25|DNA-directed RNA polymerase III subunit RPC25|YKL1	Verified	inviable
YKL145W	RPT1	Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase	CIM5|proteasome regulatory particle base subunit RPT1|YTA3	Verified	inviable
YKL146W	AVT3	Amino acid Vacuolar Transport	""	Verified	viable
YKL148C	SDH1	Succinate DeHydrogenase	SDHA|succinate dehydrogenase flavoprotein subunit SDH1	Verified	viable
YKL149C	DBR1	DeBRanching	PRP26|RNA lariat debranching enzyme	Verified	viable
YKL150W	MCR1	Mitochondrial NADH-Cytochrome b5 Reductase	cytochrome-b5 reductase	Verified	viable
YKL151C	NNR2	Nicotinamide Nucleotide Repair	NADHX dehydratase	Verified	viable
YKL152C	GPM1	Glycerate PhosphoMutase	phosphoglycerate mutase GPM1	Verified	inviable
YKL154W	SRP102	Signal Recognition Particle	Signal recognition particle receptor subunit beta	Verified	inviable
YKL154W	SRP102	Signal Recognition Particle	Signal recognition particle receptor subunit beta	Verified	inviable
YKL155C	RSM22	Ribosomal Small subunit of Mitochondria	mitochondrial 37S ribosomal protein RSM22	Verified	viable
YKL156W	RPS27A	Ribosomal Protein of the Small subunit	eS27|ribosomal 40S subunit protein S27A|rp61|S27A|S27e|YS20	Verified	viable
YKL157W	APE2	AminoPEptidase	LAP1|metallo-aminopeptidase|YKL158W	Verified	viable
YKL159C	RCN1	Regulator of CalciNeurin	""	Verified	viable
YKL160W	ELF1	ELongation Factor	""	Verified	viable
YKL161C	KDX1	Kinase Dead X-talker	MLP1|putative protein kinase KDX1	Verified	viable
YKL162C	""	""	type II protein arginine methyltransferase	Uncharacterized	viable
YKL163W	PIR3	Protein containing Internal Repeats	beta-1,3-glucan linked protein|CCW8	Verified	viable
YKL164C	PIR1	Protein containing Internal Repeats	beta-1,3-glucan linked protein|CCW6	Verified	viable
YKL165C	MCD4	Morphogenesis Checkpoint Dependent	FSR2|mannose-ethanolamine phosphotransferase MCD4|SSU21|ZRG16	Verified	inviable
YKL166C	TPK3	Takashi's Protein Kinase	cAMP-dependent protein kinase catalytic subunit TPK3	Verified	viable
YKL167C	MRP49	Mitochondrial Ribosomal Protein	mitochondrial 54S ribosomal protein MRP49|mL61	Verified	viable
YKL168C	KKQ8	""	putative serine/threonine protein kinase KKQ8	Verified	viable
YKL170W	MRPL38	Mitochondrial Ribosomal Protein, Large subunit	mitochondrial 54S ribosomal protein YmL38/YmL34|MRPL34|uL14m|YmL34|YmL38	Verified	viable
YKL171W	NNK1	Nitrogen Network Kinase	protein kinase NNK1	Verified	viable
YKL172W	EBP2	EBNA1-binding protein (homolog)	""	Verified	inviable
YKL173W	SNU114	Small NUclear ribonucleoprotein associated	GIN10|U5 snRNP GTPase SNU114	Verified	inviable
YKL174C	TPO5	Transporter of POlyamines	""	Verified	viable
YKL175W	ZRT3	Zinc-Regulated Transporter	Zn(2+) transporter ZRT3	Verified	viable
YKL176C	LST4	Lethal with Sec Thirteen	""	Verified	viable
YKL178C	STE3	STErile	DAF2	Verified	viable
YKL179C	COY1	CASP Of Yeast	""	Verified	viable
YKL180W	RPL17A	Ribosomal Protein of the Large subunit	L17A|L20A|L22|ribosomal 60S subunit protein L17A|RPL17|uL22|YL17	Verified	inviable
YKL181W	PRS1	PhosphoRibosylpyrophosphate Synthetase	PRP1|ribose phosphate diphosphokinase subunit PRS1	Verified	viable
YKL182W	FAS1	Fatty Acid Synthetase	tetrafunctional fatty acid synthase subunit FAS1	Verified	inviable
YKL183W	LOT5	LOw Temperature-responsive	""	Verified	viable
